id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9.62459e+17,Back-Bay* Boston* Downtown* w/Gym & Parking,463475392,Johna,Bay Village,42.35044642,-71.06818657,Entire home/apt,699.0,29,16,5/20/2024,1.68,11,313,16,Exempt: This listing is a unit that has contracts with hospitals
9.63638e+17,Chic Fenway 1b Perfect Location!,275849638,Steven,Fenway,42.34909022,-71.09523337,Entire home/apt,187.0,1,29,6/4/2024,2.88,69,242,29,STR-438671
9.63713e+17,(42L5) Celtics Bruins TD Garden Outside your door!,331225367,Foster,Downtown,42.3662,-71.06326,Entire home/apt,244.0,1,46,6/17/2024,5.05,72,38,46,STR-531165
9.63739e+17,West Roxbury 3rd floor daybed,69267172,Lynda,West Roxbury,42.27763,-71.15947,Shared room,50.0,1,14,6/2/2024,1.41,11,180,14,STR-513970
9.63783e+17,(42L3) Celtics Bruins TD Garden Outside your door!,331225367,Foster,West End,42.36450032,-71.06486052,Entire home/apt,250.0,1,41,6/16/2024,4.35,72,60,41,STR-531165
9.63793e+17,"(MB6) Brand New! 3bed, 2 kings, Back Bay!",331225367,Foster,Back Bay,42.35326,-71.07948,Entire home/apt,478.0,1,31,6/17/2024,3.29,72,45,31,STR-531165
9.66033e+17,My Sweet Apartment,456140484,Mihaela,Roslindale,42.27659185,-71.11711644,Entire home/apt,217.0,1,5,6/16/2024,4.05,1,80,5,STR-561210
9.66924e+17,"Newly renovated apartment, 2 bedroom, Free parking",160661353,Shira,Brighton,42.34372357,-71.15170223,Entire home/apt,242.0,2,23,6/11/2024,3.09,2,91,23,STR-542383
9.67178e+17,South End Penthouse w/Roofdeck,21635825,Mary Ella,South End,42.34309827,-71.07708044,Entire home/apt,575.0,3,2,6/1/2024,0.88,1,139,2,STR-551850
9.67668e+17,West Roxbury 1st flr private room with single bed,69267172,Lynda,West Roxbury,42.2787557,-71.160441,Private room,50.0,1,6,6/21/2024,6.0,11,83,6,STR-513970
9.68757e+17,Modern Studio in Historic Boston - Garden Unit #1,22348222,Maverick,Fenway,42.34108387,-71.09549692,Entire home/apt,197.0,1,30,6/21/2024,3.61,87,320,30,STR-540386
9.68896e+17,Modern Studio in Historic Boston - Garden Unit #2,22348222,Maverick,Fenway,42.3417,-71.0935,Entire home/apt,172.0,1,19,5/18/2024,2.27,87,294,19,STR-540387
9.68897e+17,Modern Studio in Historic Boston - Garden Unit #3,22348222,Maverick,Fenway,42.33951674,-71.09350182,Entire home/apt,197.0,1,21,6/2/2024,2.57,87,313,21,STR-540389
9.68897e+17,Modern Studio in Historic Boston - Garden Unit #4,22348222,Maverick,Fenway,42.34124022,-71.09401042,Entire home/apt,284.0,1,17,6/21/2024,1.94,87,356,17,STR-540390
9.68897e+17,Modern Studio in Historic Boston - Unit #101,22348222,Maverick,Fenway,42.34013,-71.0956,Entire home/apt,284.0,1,16,6/6/2024,1.81,87,355,16,STR-540391
9.68899e+17,Modern Studio in the Heart of Boston-Unit #202,22348222,Maverick,Fenway,42.34128994,-71.09383315,Entire home/apt,258.0,1,18,6/5/2024,2.08,87,341,18,STR-540401
9.70252e+17,Stylish Studio in Historic Boston - Unit #205,22348222,Maverick,Fenway,42.34129106,-71.09350961,Entire home/apt,330.0,1,16,6/5/2024,1.8,87,344,16,STR-540404
9.70252e+17,Modern Studio in Historic Boston - Unit #102,22348222,Maverick,Fenway,42.34121888,-71.09344244,Entire home/apt,290.0,1,15,5/30/2024,1.96,87,360,15,STR-540392
9.70252e+17,Modern Studio in Historic Boston - Unit #103,22348222,Maverick,Fenway,42.33969,-71.09415,Entire home/apt,284.0,1,15,6/17/2024,1.69,87,351,15,STR-540393
9.70253e+17,Stylish Studio in Fenway Neighborhood - Unit #201,22348222,Maverick,Fenway,42.34168618,-71.09518205,Entire home/apt,197.0,1,21,6/16/2024,2.54,87,306,21,STR-540400
9.70253e+17,Stylish Studio in Fenway Neighborhood - Unit #203,22348222,Maverick,Fenway,42.34150214,-71.09552726,Entire home/apt,284.0,1,20,6/21/2024,2.26,87,356,20,STR-540402
9.70253e+17,Stylish Studio in Historic Boston - Unit #204,22348222,Maverick,Fenway,42.34120183,-71.09574334,Entire home/apt,324.0,1,11,6/3/2024,1.79,87,334,11,STR-540403
9.70253e+17,Stylish Studio in Historic Boston - #206,22348222,Maverick,Fenway,42.34675,-71.09135,Entire home/apt,330.0,1,18,6/2/2024,2.15,87,359,18,STR-540405
9.70253e+17,Stylish Studio in Historic Boston #207,22348222,Maverick,Fenway,42.34484488,-71.090627,Entire home/apt,330.0,1,25,6/16/2024,2.85,87,355,25,STR-540409
9.70254e+17,Stylish Studio in Historic Boston #208,22348222,Maverick,Fenway,42.34470486,-71.09044872,Entire home/apt,290.0,1,26,6/19/2024,2.99,87,360,26,STR-540407
9.70254e+17,Stylish Studio in Historic Boston - Unit #209,22348222,Maverick,Fenway,42.33963723,-71.09398344,Entire home/apt,275.0,1,26,6/19/2024,2.95,87,359,26,STR-540410
9.70254e+17,Modern Studio in Historic Boston - Unit #301,22348222,Maverick,Fenway,42.34534,-71.09138,Entire home/apt,194.0,1,20,6/17/2024,2.36,87,322,20,STR-540412
9.70254e+17,Modern Studio in Historic Boston - Unit #302,22348222,Maverick,Fenway,42.34105205,-71.09383555,Entire home/apt,275.0,1,20,6/1/2024,2.25,87,359,20,STR-540413
9.70254e+17,Modern Studio in Historic Boston - Unit #303,22348222,Maverick,Fenway,42.34138,-71.0954,Entire home/apt,191.0,1,12,6/4/2024,1.63,87,352,12,STR-540415
9.70254e+17,Stylish Stay in Fenway Neighborhood - Unit #304,22348222,Maverick,Fenway,42.34159093,-71.09413089,Entire home/apt,295.0,1,37,6/21/2024,4.25,87,349,37,STR-540416
9.70254e+17,Stylish Studio in Fenway Neighborhood - Unit #305,22348222,Maverick,Fenway,42.34141,-71.09514,Entire home/apt,284.0,1,16,6/21/2024,1.88,87,354,16,STR-540418
9.70254e+17,Stylish Studio in Fenway Neighborhood - Unit #306,22348222,Maverick,Fenway,42.34170892,-71.09485568,Entire home/apt,244.0,1,11,4/15/2024,1.26,87,331,11,STR-540419
9.70255e+17,Modern Studio in Historic Boston - Unit #401,22348222,Maverick,Fenway,42.34659,-71.0892,Entire home/apt,194.0,1,32,6/16/2024,3.64,87,324,32,STR-540426
9.70255e+17,Modern Studio in Historic Boston - Unit #403,22348222,Maverick,Fenway,42.34127,-71.09568,Entire home/apt,244.0,1,9,4/6/2024,1.04,87,355,9,STR-540428
9.70255e+17,Stylish Studio in Historic Boston - Unit #404,22348222,Maverick,Fenway,42.34119704,-71.09558064,Entire home/apt,330.0,1,18,5/4/2024,2.05,87,359,18,STR-540431
9.70255e+17,Stylish Studio in Historic Boston - Unit #405,22348222,Maverick,Fenway,42.33941039,-71.0938794,Entire home/apt,247.0,1,17,6/18/2024,2.21,87,354,17,STR-540432
9.70256e+17,Stylish Studio in Historic Boston - Unit #406,22348222,Maverick,Fenway,42.3396887,-71.09537347,Entire home/apt,330.0,1,21,5/9/2024,2.39,87,346,21,STR-540433
9.70256e+17,Stylish Studio in Historic Boston,22348222,Maverick,Fenway,42.34681495,-71.09053291,Entire home/apt,258.0,1,221,6/21/2024,24.92,87,360,221,STR-540422
9.70256e+17,Modern Studio in Historic Boston - Unit #402,22348222,Maverick,Fenway,42.34167,-71.09485,Entire home/apt,206.0,1,29,6/2/2024,3.36,87,261,29,STR-540427
9.70697e+17,Simple Room walking to Airport T,1407005,Izzy,East Boston,42.37654878,-71.03550695,Private room,93.0,1,60,6/7/2024,6.21,3,32,60,STR-445805
9.70924e+17,Lux 1BR w/ Amenities Seaport,20857768,Compass,South Boston Waterfront,42.3527606,-71.0465144,Entire home/apt,229.0,29,1,12/13/2023,0.16,20,268,1,Exempt: This listing is a unit used for furnished institutional or business stays
9.71012e+17,Hope of peace and tranquility,531150506,Benedicta,Hyde Park,42.25454,-71.12881,Private room,120.0,1,4,5/19/2024,0.55,2,249,4,STR-540137
9.71238e+17,Newly Renovated Roxbury Tower,21554910,Philipp,Roxbury,42.32048,-71.07729,Entire home/apt,178.0,2,44,6/19/2024,4.51,2,171,44,STR-539401
9.71915e+17,Queen Bedroom in Single Family House,526738308,Xianming,West Roxbury,42.285,-71.16668,Private room,60.0,2,9,5/30/2024,0.96,6,213,9,STR-533053
9.72007e+17,King bedroom in Single Family House,526738308,Xianming,West Roxbury,42.28339905,-71.16663617,Private room,60.0,2,5,6/6/2024,0.53,6,85,5,STR-533053
9.72323e+17,AL/R3 Boston's New Room Central Spot,412452734,Dan,Allston,42.35007175,-71.13474178,Private room,47.0,29,10,6/18/2024,1.13,9,243,10,Exempt: This listing is a unit used for furnished institutional or business stays
9.724e+17,AL/R4 Boston Small Room in a New House,412452734,Dan,Allston,42.35185,-71.13264,Private room,58.0,29,8,5/23/2024,0.92,9,245,8,Exempt: This listing is a unit that has contracts with hospitals
9.72445e+17,West Roxbury 3rd flr private room with single bed,69267172,Lynda,West Roxbury,42.27977,-71.15978,Private room,61.0,1,11,6/19/2024,1.28,11,160,11,STR-513970
9.72577e+17,Cozy Oasis Near Downtown & Airport,5618949,Alan,East Boston,42.3771,-71.03226,Entire home/apt,129.0,29,2,10/31/2023,0.21,13,270,2,STR-419049
9.7315e+17,2BR steps from Broadway,114667665,Elissa,South Boston,42.33612196,-71.04810613,Entire home/apt,310.0,1,11,5/19/2024,1.27,1,32,11,STR-539404
9.73282e+17,Lovely corner 2 BR 2BA apt Boston  hospitals.,163848078,Adam,Jamaica Plain,42.32833,-71.11261,Entire home/apt,499.0,29,1,10/16/2023,0.12,63,269,1,Str-562345
9.73417e+17,Cozy Ground-Level 2-Bed w/ Private Entrance,31340713,Kama,Allston,42.35062,-71.13251,Entire home/apt,287.0,30,1,10/21/2023,0.12,27,364,1,Exempt: This listing is a unit used for furnished institutional or business stays
9.73772e+17,Modern Appt|2 Bedrooms|6 Beds|Subway|Free Parking|,522128667,Thanh,Dorchester,42.2904444,-71.0605273,Entire home/apt,239.0,2,33,6/16/2024,3.45,2,322,33,Str-539606
9.7413e+17,Modern stylish 1 BR Gem 5min to Train & Airport,115371501,Cecilia,East Boston,42.37138183,-71.03992573,Entire home/apt,174.0,1,21,6/13/2024,5.63,1,90,21,STR-540462
9.74825e+17,Modern/chic one-bedroom in eco Smart Home -Room #2,77476995,Christian,Dorchester,42.31276,-71.07632,Private room,100.0,1,6,3/16/2024,0.67,1,153,6,STR-520018
9.75276e+17,Newly Renovated + Spacious Apt w/ Parking,21554910,Philipp,Roxbury,42.32162,-71.07709,Entire home/apt,214.0,2,42,6/9/2024,4.47,2,241,42,STR-538999
9.75609e+17,Ideal for long stays | Spacious suite in Boston,416027128,R Living,Brighton,42.34745,-71.14425,Entire home/apt,243.0,29,31,6/4/2024,3.3,20,239,31,Exempt: This listing is a unit that has contracts with hospitals
9.76328e+17,Private room 3B,458115828,Xiaoyou,West Roxbury,42.27158719,-71.15111478,Private room,49.0,3,1,12/17/2023,0.16,3,21,1,STR-545825
9.7733e+17,Brownstone 5 mins from downtown,227889113,Lee,Roxbury,42.33322,-71.08187,Entire home/apt,450.0,29,1,10/22/2023,0.12,6,270,1,Str-460336
9.78555e+17,Stunning Unique And Very Upscale,163848078,Adam,Jamaica Plain,42.32852,-71.11264,Entire home/apt,599.0,3,1,10/14/2023,0.12,63,296,1,Exempt: This listing is a unit used for furnished institutional or business stays
9.79128e+17,"Convenient, Brand new,Comfy!",53168234,Jack,East Boston,42.37511601,-71.03648403,Private room,160.0,1,9,6/14/2024,1.07,1,265,9,STR-539781
9.79844e+17,Welcome to home 1,531150506,Benedicta,Hyde Park,42.25296,-71.12992,Private room,130.0,1,3,5/25/2024,1.34,2,266,3,STR-540137
9.80484e+17,(42L4) TD Garden - Perfect Spot!,331225367,Foster,Downtown,42.36624005,-71.06512776,Entire home/apt,246.0,1,43,6/18/2024,4.57,72,57,43,STR-531165
9.81123e+17,Centrally located 1bed | Newbury Street,275849638,Steven,Back Bay,42.34997393,-71.08631095,Entire home/apt,292.0,1,26,6/7/2024,3.22,69,322,26,STR-520913
9.81125e+17,Cozy Fenway 1BR,275849638,Steven,Fenway,42.35093,-71.09503,Entire home/apt,445.0,29,3,11/15/2023,0.34,69,205,3,STR-540553
9.81149e+17,Stunning 1 Bedroom Apt | Close to Fenway!,275849638,Steven,Fenway,42.34745,-71.09337,Entire home/apt,228.0,29,7,10/30/2023,0.82,69,230,7,STR-540557
9.81173e+17,Spacious Fenway 1BR,275849638,Steven,Fenway,42.34912288,-71.09502145,Entire home/apt,600.0,29,3,10/24/2023,0.36,69,70,3,STR-540559
9.81176e+17,Cozy 1BDR Close to Fenway!,275849638,Steven,Fenway,42.34932333,-71.09343259,Entire home/apt,237.0,1,30,6/7/2024,3.46,69,319,30,STR-461741
9.81475e+17,Back-Bay Penthouse w/City Skyline View Remote Work,463475392,Johna,Bay Village,42.3504464,-71.0681866,Entire home/apt,537.0,29,4,11/12/2023,0.48,11,270,4,Exempt: This listing is a unit that has contracts with hospitals
9.82168e+17,The Heart of Beacon Hill,316148259,William,Beacon Hill,42.35728978,-71.06735006,Entire home/apt,340.0,1,8,6/9/2024,5.71,1,219,8,STR-559445
9.82664e+17,Spacious entire place North end,236817626,Anastasia,North End,42.36482901,-71.05711951,Entire home/apt,259.0,2,22,6/7/2024,2.63,3,338,22,STR-541183
9.82786e+17,Luxury 2Bed/2 Bath suite in the heart South Boston,437249260,Blerina,South Boston,42.33784755,-71.05078172,Entire home/apt,334.0,2,38,6/19/2024,4.32,2,56,38,STR-544945
9.83274e+17,Adventure: Therapy - Boston,38121625,Edson,East Boston,42.37678842,-71.03961242,Entire home/apt,161.0,2,6,6/16/2024,0.68,1,147,6,STR-540349
9.83776e+17,Penthouse 2 Beds /2 Baths luxury in South Boston,437249260,Blerina,South Boston,42.33587636,-71.05071114,Entire home/apt,321.0,2,36,6/16/2024,4.06,2,75,36,STR-544933
9.84525e+17,Peace place,538012893,Ruben,Dorchester,42.2853559,-71.0772713,Private room,4786.0,1,1,10/1/2023,0.11,1,364,1,STR-540789
9.85434e+17,Modern Suite in Fenway Neighborhood,22348222,Maverick,Fenway,42.34658,-71.08952,Entire home/apt,258.0,1,119,6/6/2024,13.37,87,353,119,STR-540439
9.85499e+17,Hidden Oasis in Trendy Boston Neighborhood,12795084,Lynne,Jamaica Plain,42.31500761,-71.11426415,Private room,95.0,1,20,5/25/2024,2.24,1,3,20,STR-538357
9.85781e+17,Easy Commute South Boston 4BR/1BTH Apartment,2356643,StayNue,South Boston,42.33156302,-71.05356414,Entire home/apt,130.0,29,1,12/16/2023,0.16,51,326,1,STR-522998
9.85885e+17,Private Room w/ twin Alcove near Charles River,2356643,StayNue,Brighton,42.36218,-71.14297,Private room,35.0,1,2,4/3/2024,0.58,51,302,2,STR-461419
9.86065e+17,Arc House 1,443303200,Winsome Joy,Mattapan,42.27335926,-71.09710209,Private room,80.0,1,3,4/14/2024,0.35,2,177,3,STR-540796
9.86775e+17,Charming JP Studio-Low cleaning fee-Yard access!,8369475,Steven,Jamaica Plain,42.32379,-71.10759,Entire home/apt,110.0,1,62,6/7/2024,7.21,1,2,62,STR-526209
9.8835e+17,2 BR Apt close to Boston/Cambridge free parking,212619448,Qi,Brighton,42.35262151,-71.14915568,Entire home/apt,249.0,2,29,6/11/2024,3.49,1,45,29,STR-525950
9.88398e+17,Great Location Queen Bed w/ Desk,130680380,Jodie,North End,42.36468098,-71.05507199,Private room,224.0,3,2,5/17/2024,0.57,28,343,2,STR-476426
9.88398e+17,Queen Private Room in North End,130680380,Jodie,North End,42.36667036,-71.05517556,Private room,191.0,9,3,2/29/2024,0.37,28,357,3,STR-476426
9.88476e+17,Cozy Queen Bedroom in North End,130680380,Jodie,North End,42.36538,-71.05722,Private room,191.0,9,1,2/3/2024,0.21,28,51,1,STR-476426
9.89053e+17,"Large 3 Bed, 2 Bath in North End",130680380,Jodie,North End,42.36495387,-71.05490069,Entire home/apt,544.0,9,3,5/31/2024,1.3,28,358,3,STR-476426
9.89067e+17,2bd Condo with 2 KING Size Beds,2006852,Jay,Allston,42.35168265,-71.127844,Entire home/apt,205.0,1,23,6/5/2024,2.63,16,252,23,STR-539938
9.89106e+17,Arc House 2,443303200,Winsome Joy,Mattapan,42.27348827,-71.09552801,Private room,99.0,1,1,10/4/2023,0.11,2,269,1,STR-540796
9.89119e+17,"Ellie 1- St Botolph, Back Bay, 2bed Studio apt",331225367,Foster,Back Bay,42.34261,-71.08229,Entire home/apt,268.0,1,33,6/17/2024,3.76,72,132,33,STR-531165
9.89134e+17,Stylish Fenway Studio,275849638,Steven,Fenway,42.3449668,-71.10503124,Entire home/apt,281.0,29,6,10/30/2023,0.7,69,223,6,STR-540557
9.89164e+17,Bright & Spacious Fenway Studio,275849638,Steven,Fenway,42.34556286,-71.10533413,Entire home/apt,226.0,29,3,11/15/2023,0.36,69,320,3,STR-540555
9.89426e+17,Hill Top One Bedroom 2-Levels Loft Longwood Area,184906834,Janice,Mission Hill,42.33180235,-71.10778483,Entire home/apt,186.0,3,23,6/16/2024,2.61,4,279,23,STR-536148
9.89842e+17,Ellie 2 -New! Stylish Back Bay Studio!,454031378,Ellie,Back Bay,42.34279201,-71.08403036,Entire home/apt,242.0,1,30,6/8/2024,3.36,1,148,30,STR-531165
9.90571e+17,(263D4) South Boston Gem for 4!,305460735,Together We,South Boston,42.33150812,-71.05261675,Entire home/apt,282.0,1,28,6/12/2024,3.5,2,38,28,Exempt: This listing is a hotel or motel
9.91224e+17,Stylish Studio the Fenway Neighborhood - Unit #106,22348222,Maverick,Fenway,42.3462368,-71.09133845,Entire home/apt,244.0,1,39,6/12/2024,4.64,87,359,39,STR-540397
9.91921e+17,"Cozy Dorchester Apartment, Room 2",539671081,Kam,Dorchester,42.28478,-71.0857,Private room,95.0,1,1,10/16/2023,0.12,2,169,1,STR-537942
9.92859e+17,"Cozy Dorchester Apartment, Room 1",539671081,Kam,Dorchester,42.28491651,-71.08581331,Private room,95.0,1,3,10/18/2023,0.36,2,122,3,STR-537942
9.93455e+17,Lux 1BR + Den w/Amenities in Seaport,20857768,Compass,South Boston Waterfront,42.35023,-71.04334,Entire home/apt,270.0,29,3,11/25/2023,0.36,20,34,3,Exempt: This listing is a unit used for furnished institutional or business stays
9.94162e+17,Brownstone Townhouse in Fenway,301744764,Glenn,Fenway,42.3426674,-71.0873809,Entire home/apt,1242.0,2,19,6/16/2024,3.18,1,322,19,STR-546475
9.96038e+17,Family-Friendly 4BR Retreat by Old Harbor Beach,2356643,StayNue,South Boston,42.33215,-71.03483,Entire home/apt,180.0,1,1,11/1/2023,0.13,51,295,1,STR-522656
9.96896e+17,Spacious 3 Bed 2.5 Bath Home Top Loc. w/Parking,25146457,Nicholas,Chinatown,42.34845,-71.06546,Entire home/apt,715.0,2,24,6/6/2024,3.01,1,60,24,STR-398230
9.96991e+17,sunny and oversized in quiet area,538827522,Jonathan,Dorchester,42.31141,-71.08038,Private room,55.0,7,1,5/31/2024,1.0,3,230,1,STR-540867
9.97694e+17,Near Harvard Business 2-2,15154687,Taskin,Allston,42.36105926,-71.13071206,Private room,70.0,1,44,6/16/2024,5.18,7,359,44,Str-416692
9.97706e+17,Near Harvard Business 2-3,15154687,Taskin,Allston,42.35951917,-71.13233011,Private room,72.0,1,47,6/20/2024,5.85,7,362,47,Str-416692
9.97853e+17,(T4) Cute Studio in the South End,331225367,Foster,South End,42.34277828,-71.07696182,Entire home/apt,275.0,1,36,6/7/2024,4.27,72,61,36,str-561975
9.98542e+17,Lux 1BR w/ Amenities,20857768,Compass,Downtown,42.3653116,-71.0620185,Entire home/apt,229.0,29,1,1/15/2024,0.19,20,72,1,Exempt: This listing is a unit used for furnished institutional or business stays
9.9865e+17,Individual bedroom 4,493644675,Tasha,Dorchester,42.2936,-71.07718,Private room,70.0,1,19,6/4/2024,2.23,4,158,19,STR-540904
9.98694e+17,Nice bedroom in a good location,64331842,Ricardo,Roslindale,42.28293372,-71.13908366,Private room,95.0,1,6,6/1/2024,0.78,1,229,6,STR-541682
9.99971e+17,Great Location Queen Bed w/ Desk,130680380,Jodie,North End,42.36509043,-71.0552433,Private room,188.0,9,2,1/2/2024,0.26,28,51,2,STR-476426
1e+18,Great Location Queen Bed w/ Desk,130680380,Jodie,North End,42.36497735,-71.05546099,Private room,188.0,9,3,1/30/2024,0.38,28,51,3,STR-476426
1.00003e+18,Cozy Queen Bedroom w/ Desk,130680380,Jodie,North End,42.36669669,-71.05550825,Private room,188.0,9,1,12/21/2023,0.16,28,345,1,STR-476426
1.0001e+18,[Stylish Room -St Elizabeth],238548804,Mahmut,Brighton,42.34578332,-71.15759136,Private room,67.0,29,1,1/1/2024,0.17,5,276,1,STR-543932
1.00017e+18,[Stylish Room close to Bus Station & Green Line],238548804,Mahmut,Brighton,42.34626392,-71.15584196,Private room,60.0,29,2,5/24/2024,1.22,5,227,2,STR-543932
1.00018e+18,[Stylish Large Room Close to Boston College],238548804,Mahmut,Brighton,42.34597,-71.15619,Private room,66.0,29,5,4/30/2024,0.91,5,264,5,STR-543932
1.00019e+18,[Stylish Extra Large Room close to Boston College],238548804,Mahmut,Brighton,42.34789,-71.15807,Private room,67.0,29,5,6/9/2024,4.29,5,214,5,STR-543932
1.00066e+18,In the center of every thing,539806487,Eslam,Dorchester,42.3199823,-71.0578094,Private room,104.0,1,27,6/2/2024,3.21,1,19,27,STR-541723
1.00074e+18,Modern Studio | South End,523515799,William And Sophia,Back Bay,42.34361,-71.0819,Entire home/apt,268.0,1,22,5/24/2024,2.65,49,246,22,STR-531830
1.00221e+18,Spacious Southie 4brm/2ba,2006852,Jay,South Boston,42.33468,-71.05198,Entire home/apt,420.0,1,18,5/12/2024,2.18,16,29,18,STR-539642
1.00293e+18,Located in the heart of S.Boston,108872119,Elizabeth,South Boston,42.33843,-71.05261,Entire home/apt,349.0,2,5,6/5/2024,0.61,1,83,5,STR-542384
1.00299e+18,Charming & Cozy Bedroom for Single or Couple,541993082,Anna And Samuel,West Roxbury,42.27814752,-71.1481065,Private room,88.0,1,12,5/25/2024,1.84,4,247,12,STR-542608
1.00305e+18,Luxury 2BD/2BA Near Logan Airport and T station,212359760,Evonify,East Boston,42.38634088,-71.00496836,Entire home/apt,235.0,29,7,12/13/2023,0.86,62,358,7,Exempt: This listing is a unit that has contracts with hospitals
1.00356e+18,"Private Room: Parking, Remote Work, Gym & Yard",84573727,Emmi,Roslindale,42.27349,-71.11965,Private room,152.0,1,13,5/26/2024,1.68,1,264,13,STR-541176
1.0046e+18,C_Great Room JFK-UMASS Station  Boston#3,541813300,Dan,Dorchester,42.31908,-71.05463,Private room,113.0,1,29,6/14/2024,3.66,7,156,29,STR-541679
1.00461e+18,D_Huge  Room JFK-UMASS Station  Boston#4,541813300,Dan,Dorchester,42.31794145,-71.05426593,Private room,113.0,1,13,6/6/2024,1.89,7,190,13,STR-541679
1.00666e+18,Boston Duplex w/ Foosball Table: 11 Mi to Downtown,122377513,Evolve,Hyde Park,42.24996533,-71.12088588,Entire home/apt,168.0,2,15,6/10/2024,2.3,5,345,15,STR-522953
1.00863e+18,1BR Renovated North End Brownstone,20857768,Compass,North End,42.3661862,-71.0521678,Entire home/apt,175.0,9,1,11/16/2023,0.14,20,48,1,STR-550228
1.00875e+18,Peaceful 3BR Home w/ Park & close to Harvard/BC/BU,306329570,Jon,Allston,42.3515002,-71.1408802,Entire home/apt,278.0,30,6,5/31/2024,1.54,4,217,6,STR-237831
1.00949e+18,Luxury Penthouse w/ Private Roof Deck By The Ocean,15276713,Michal,East Boston,42.36543915,-71.02871369,Entire home/apt,215.0,1,33,6/3/2024,4.32,1,95,33,STR-539400
1.01023e+18,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,Evonify,Dorchester,42.28338414,-71.06774449,Entire home/apt,243.0,29,2,11/5/2023,0.25,62,362,2,Exempt: This listing is a unit that has contracts with hospitals
1.01024e+18,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,Evonify,Dorchester,42.28559336,-71.0677835,Entire home/apt,242.0,29,2,2/11/2024,0.32,62,317,2,Exempt: This listing is a unit that has contracts with hospitals
